IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
15.206.84.110,2086,0,false,ORD,North America,Chicago,55,0.00
15.206.84.110,2087,0,false,ORD,North America,Chicago,55,0.00
13.235.86.97,8080,0,false,ORD,North America,Chicago,55,0.00
43.204.108.231,2095,0,false,ORD,North America,Chicago,55,0.00
3.109.59.101,2096,0,false,ORD,North America,Chicago,55,0.00
13.229.148.90,2096,0,false,ORD,North America,Chicago,55,0.00
65.1.111.84,2096,0,false,ORD,North America,Chicago,55,0.00
65.0.19.206,8880,0,false,ORD,North America,Chicago,55,0.00
15.206.165.2,443,0,false,ORD,North America,Chicago,55,0.00
65.1.111.84,2052,0,false,ORD,North America,Chicago,55,0.00
13.235.86.97,443,0,false,ORD,North America,Chicago,55,0.00
65.2.6.1,2053,0,false,ORD,North America,Chicago,55,0.00
65.2.6.1,2082,0,false,ORD,North America,Chicago,55,0.00
3.7.252.189,2082,0,false,ORD,North America,Chicago,55,0.00
43.204.108.231,80,0,false,ORD,North America,Chicago,55,0.00
35.154.181.53,8443,0,false,ORD,North America,Chicago,55,0.00
15.207.54.13,8080,0,false,ORD,North America,Chicago,55,0.00
35.154.181.53,2052,0,false,ORD,North America,Chicago,55,0.00
3.7.252.189,2083,0,false,ORD,North America,Chicago,56,0.00
3.7.252.189,2096,0,false,ORD,North America,Chicago,56,0.00
43.204.108.231,2083,0,false,ORD,North America,Chicago,56,0.00
65.2.6.1,2095,0,false,ORD,North America,Chicago,56,0.00
13.126.172.123,2095,0,false,ORD,North America,Chicago,56,0.00
3.7.252.189,2095,0,false,ORD,North America,Chicago,56,0.00
3.109.59.101,2087,0,false,ORD,North America,Chicago,56,0.00
3.109.59.101,8443,0,false,ORD,North America,Chicago,56,0.00
3.108.217.92,8880,0,false,ORD,North America,Chicago,56,0.00
15.206.84.110,2096,0,false,ORD,North America,Chicago,56,0.00
3.7.252.189,2053,0,false,ORD,North America,Chicago,56,0.00
35.154.181.53,2095,0,false,ORD,North America,Chicago,56,0.00
3.109.59.101,2083,0,false,ORD,North America,Chicago,56,0.00
65.0.19.206,2052,0,false,ORD,North America,Chicago,56,0.00
15.207.14.226,2095,0,false,ORD,North America,Chicago,56,0.00
13.126.172.123,80,0,false,ORD,North America,Chicago,56,0.00
15.207.54.13,2095,0,false,ORD,North America,Chicago,56,0.00
3.109.59.101,2052,0,false,ORD,North America,Chicago,56,0.00
3.110.176.236,2053,80,false,ORD,North America,Chicago,56,0.00
13.126.172.123,2053,0,false,ORD,North America,Chicago,56,0.00
15.207.14.226,2052,0,false,ORD,North America,Chicago,56,0.00
15.207.14.226,2087,0,false,ORD,North America,Chicago,57,0.00
15.206.84.110,8443,0,false,ORD,North America,Chicago,57,0.00
3.108.217.92,8080,0,false,ORD,North America,Chicago,57,0.00
3.108.217.92,2083,0,false,ORD,North America,Chicago,57,0.00
15.206.84.110,2082,0,false,ORD,North America,Chicago,57,0.00
35.154.181.53,8080,0,false,ORD,North America,Chicago,57,0.00
15.207.14.226,2086,0,false,ORD,North America,Chicago,57,0.00
15.206.84.110,8080,0,false,ORD,North America,Chicago,57,0.00
65.1.111.84,80,0,false,ORD,North America,Chicago,57,0.00
13.126.172.123,8443,0,false,ORD,North America,Chicago,57,0.00
65.0.19.206,2087,0,false,ORD,North America,Chicago,58,0.00
65.1.111.84,8080,0,false,ORD,North America,Chicago,58,0.00
15.207.54.13,2086,0,false,ORD,North America,Chicago,58,0.00
13.235.86.97,2082,0,false,ORD,North America,Chicago,58,0.00
3.109.59.101,2082,0,false,ORD,North America,Chicago,58,0.00
13.235.86.97,2052,0,false,ORD,North America,Chicago,58,0.00
15.206.165.2,2053,0,false,ORD,North America,Chicago,58,0.00
13.235.86.97,2096,0,false,ORD,North America,Chicago,58,0.00
65.0.7.168,2053,0,false,ORD,North America,Chicago,58,0.00
15.206.165.2,2096,0,false,ORD,North America,Chicago,58,0.00
43.204.108.231,2096,0,false,ORD,North America,Chicago,59,0.00
13.233.20.65,2082,0,false,ORD,North America,Chicago,59,0.00
15.206.165.2,2083,0,false,ORD,North America,Chicago,60,0.00
65.0.7.168,80,0,false,ORD,North America,Chicago,60,0.00
65.0.7.168,2052,0,false,ORD,North America,Chicago,60,0.00
52.66.8.202,2053,0,false,ORD,North America,Chicago,60,0.00
65.0.19.206,2053,0,false,ORD,North America,Chicago,60,0.00
3.108.217.92,2087,0,false,ORD,North America,Chicago,60,0.00
65.0.7.168,2095,0,false,ORD,North America,Chicago,60,0.00
65.1.111.84,2095,0,false,ORD,North America,Chicago,60,0.00
65.0.7.168,8080,0,false,ORD,North America,Chicago,60,0.00
65.0.19.206,443,0,false,ORD,North America,Chicago,60,0.00
15.207.54.13,2083,0,false,ORD,North America,Chicago,60,0.00
43.204.215.140,8880,0,false,ORD,North America,Chicago,60,0.00
52.66.8.202,2052,0,false,ORD,North America,Chicago,60,0.00
65.1.106.145,2095,0,false,ORD,North America,Chicago,60,0.00
3.7.252.189,80,0,false,ORD,North America,Chicago,61,0.00
15.206.84.110,2095,0,false,ORD,North America,Chicago,61,0.00
43.204.215.140,2087,0,false,ORD,North America,Chicago,61,0.00
65.0.7.168,2082,0,false,ORD,North America,Chicago,61,0.00
13.235.86.97,80,0,false,ORD,North America,Chicago,61,0.00
35.154.181.53,2083,0,false,ORD,North America,Chicago,61,0.00
35.154.181.53,2096,0,false,ORD,North America,Chicago,61,0.00
13.235.86.97,2083,0,false,ORD,North America,Chicago,61,0.00
43.204.215.140,443,0,false,ORD,North America,Chicago,61,0.00
65.1.106.145,2086,0,false,ORD,North America,Chicago,61,0.00
65.2.6.1,8080,0,false,ORD,North America,Chicago,61,0.00
13.235.86.97,2086,0,false,ORD,North America,Chicago,61,0.00
15.206.84.110,443,0,false,ORD,North America,Chicago,61,0.00
15.206.165.2,2087,0,false,ORD,North America,Chicago,61,0.00
3.109.59.101,2086,0,false,ORD,North America,Chicago,61,0.00
15.207.14.226,2083,0,false,ORD,North America,Chicago,61,0.00
65.0.19.206,2083,0,false,ORD,North America,Chicago,62,0.00
65.1.111.84,2086,0,false,ORD,North America,Chicago,62,0.00
3.109.59.101,8880,0,false,ORD,North America,Chicago,62,0.00
65.2.6.1,2087,0,false,ORD,North America,Chicago,63,0.00
3.108.217.92,2082,0,false,ORD,North America,Chicago,63,0.00
15.207.14.226,80,0,false,ORD,North America,Chicago,63,0.00
3.110.176.236,8443,0,false,ORD,North America,Chicago,63,0.00
3.109.59.101,2053,0,false,ORD,North America,Chicago,63,0.00
15.207.54.13,80,0,false,ORD,North America,Chicago,64,0.00
52.66.8.202,2087,0,false,ORD,North America,Chicago,65,0.00
13.235.4.220,443,443,true,BOM,Asia Pacific,Mumbai,65,0.00
43.204.215.140,2083,0,false,ORD,North America,Chicago,66,0.00
65.0.19.206,2096,0,false,ORD,North America,Chicago,66,0.00
15.206.165.2,2086,0,false,ORD,North America,Chicago,66,0.00
3.7.252.189,2086,0,false,ORD,North America,Chicago,66,0.00
65.1.106.145,443,0,false,ORD,North America,Chicago,66,0.00
65.1.106.145,2082,0,false,ORD,North America,Chicago,66,0.00
3.7.252.189,2052,0,false,ORD,North America,Chicago,66,0.00
65.0.19.206,2082,0,false,ORD,North America,Chicago,66,0.00
3.7.252.189,8443,0,false,ORD,North America,Chicago,66,0.00
3.36.49.56,443,0,false,ORD,North America,Chicago,66,0.00
13.125.93.115,2087,0,false,ORD,North America,Chicago,67,0.00
43.204.108.231,2086,0,false,ORD,North America,Chicago,67,0.00
52.79.248.104,2052,0,false,ORD,North America,Chicago,67,0.00
13.126.172.123,2086,0,false,ORD,North America,Chicago,67,0.00
15.206.84.110,2083,0,false,ORD,North America,Chicago,67,0.00
43.202.55.195,443,0,false,ORD,North America,Chicago,68,0.00
3.34.189.91,80,0,false,ORD,North America,Chicago,68,0.00
13.125.174.99,8880,0,false,ORD,North America,Chicago,68,0.00
13.208.45.118,2082,0,false,ORD,North America,Chicago,68,0.00
13.208.125.11,443,0,false,ORD,North America,Chicago,68,0.00
13.208.168.179,8880,0,false,ORD,North America,Chicago,68,0.00
13.208.182.222,2087,0,false,ORD,North America,Chicago,68,0.00
13.208.168.179,2095,0,false,ORD,North America,Chicago,68,0.00
13.208.168.179,443,0,false,ORD,North America,Chicago,68,0.00
3.36.49.56,2096,0,false,ORD,North America,Chicago,68,0.00
43.203.123.100,8880,0,false,ORD,North America,Chicago,68,0.00
13.126.172.123,8080,0,false,ORD,North America,Chicago,68,0.00
18.183.64.152,443,0,false,ORD,North America,Chicago,69,0.00
3.36.49.56,2095,0,false,ORD,North America,Chicago,69,0.00
54.168.204.145,443,0,false,ORD,North America,Chicago,69,0.00
13.125.174.99,2095,0,false,ORD,North America,Chicago,69,0.00
54.168.204.145,2053,0,false,ORD,North America,Chicago,69,0.00
13.126.172.123,2083,0,false,ORD,North America,Chicago,69,0.00
15.165.235.179,443,0,false,ORD,North America,Chicago,69,0.00
18.181.84.244,80,0,false,ORD,North America,Chicago,69,0.00
18.183.50.95,8080,0,false,ORD,North America,Chicago,69,0.00
13.126.172.123,8880,0,false,ORD,North America,Chicago,69,0.00
13.230.210.228,2096,0,false,ORD,North America,Chicago,69,0.00
18.182.38.111,2083,0,false,ORD,North America,Chicago,69,0.00
52.198.179.148,8443,0,false,ORD,North America,Chicago,69,0.00
18.182.38.111,443,0,false,ORD,North America,Chicago,69,0.00
3.36.49.56,8080,0,false,ORD,North America,Chicago,69,0.00
54.238.202.60,2096,0,false,ORD,North America,Chicago,69,0.00
18.181.186.172,443,0,false,ORD,North America,Chicago,69,0.00
18.183.207.104,2053,0,false,ORD,North America,Chicago,69,0.00
13.231.119.18,2082,0,false,ORD,North America,Chicago,69,0.00
54.168.204.145,2083,0,false,ORD,North America,Chicago,69,0.00
43.201.60.228,2053,0,false,ORD,North America,Chicago,69,0.00
43.201.60.228,2086,0,false,ORD,North America,Chicago,69,0.00
13.125.195.4,80,0,false,ORD,North America,Chicago,69,0.00
54.249.77.109,8443,0,false,ORD,North America,Chicago,69,0.00
54.168.204.145,2087,0,false,ORD,North America,Chicago,69,0.00
18.181.84.244,2095,0,false,ORD,North America,Chicago,69,0.00
3.110.176.236,2052,0,false,ORD,North America,Chicago,69,0.00
3.35.156.214,2053,0,false,ORD,North America,Chicago,69,0.00
18.183.64.152,2086,0,false,ORD,North America,Chicago,69,0.00
54.238.202.60,2053,0,false,ORD,North America,Chicago,69,0.00
3.36.48.119,80,0,false,ORD,North America,Chicago,69,0.00
43.206.153.57,2095,0,false,ORD,North America,Chicago,69,0.00
35.78.199.52,2086,0,false,ORD,North America,Chicago,69,0.00
18.182.38.111,8443,0,false,ORD,North America,Chicago,69,0.00
18.183.207.104,80,0,false,ORD,North America,Chicago,69,0.00
18.183.50.95,8443,0,false,ORD,North America,Chicago,69,0.00
13.124.237.68,8880,0,false,ORD,North America,Chicago,69,0.00
13.125.195.4,2082,0,false,ORD,North America,Chicago,70,0.00
13.113.211.125,2095,0,false,ORD,North America,Chicago,70,0.00
3.115.14.85,8080,0,false,ORD,North America,Chicago,70,0.00
18.181.186.172,2053,0,false,ORD,North America,Chicago,70,0.00
18.181.84.244,2053,0,false,ORD,North America,Chicago,70,0.00
18.183.64.152,2083,0,false,ORD,North America,Chicago,70,0.00
18.182.38.111,2095,0,false,ORD,North America,Chicago,70,0.00
13.125.195.4,8080,0,false,ORD,North America,Chicago,70,0.00
54.249.77.109,2083,0,false,ORD,North America,Chicago,70,0.00
13.231.157.41,2086,0,false,ORD,North America,Chicago,70,0.00
35.78.86.188,2082,0,false,ORD,North America,Chicago,70,0.00
18.182.38.111,2052,0,false,ORD,North America,Chicago,70,0.00
43.202.55.195,8443,0,false,ORD,North America,Chicago,70,0.00
18.183.64.152,2087,0,false,ORD,North America,Chicago,70,0.00
18.183.64.152,2052,0,false,ORD,North America,Chicago,70,0.00
18.181.84.244,2052,0,false,ORD,North America,Chicago,70,0.00
54.249.77.109,2086,0,false,ORD,North America,Chicago,70,0.00
18.182.38.111,8880,0,false,ORD,North America,Chicago,70,0.00
18.181.84.244,2083,0,false,ORD,North America,Chicago,70,0.00
54.238.202.60,8080,0,false,ORD,North America,Chicago,70,0.00
18.183.50.95,80,0,false,ORD,North America,Chicago,70,0.00
18.181.186.172,2086,0,false,ORD,North America,Chicago,70,0.00
13.231.119.18,2087,0,false,ORD,North America,Chicago,70,0.00
13.113.211.125,2053,0,false,ORD,North America,Chicago,70,0.00
54.238.202.60,8443,0,false,ORD,North America,Chicago,70,0.00
43.201.60.228,80,0,false,ORD,North America,Chicago,70,0.00
13.231.119.18,8443,0,false,ORD,North America,Chicago,70,0.00
54.249.77.109,443,0,false,ORD,North America,Chicago,70,0.00
18.183.50.95,2053,0,false,ORD,North America,Chicago,70,0.00
13.113.211.125,8880,0,false,ORD,North America,Chicago,70,0.00
18.183.207.104,8443,0,false,ORD,North America,Chicago,70,0.00
18.183.50.95,2086,0,false,ORD,North America,Chicago,70,0.00
18.181.84.244,2087,0,false,ORD,North America,Chicago,70,0.00
54.238.202.60,2052,0,false,ORD,North America,Chicago,70,0.00
18.181.84.244,2096,0,false,ORD,North America,Chicago,70,0.00
54.238.202.60,443,0,false,ORD,North America,Chicago,70,0.00
13.113.211.125,2083,0,false,ORD,North America,Chicago,70,0.00
54.238.202.60,2087,0,false,ORD,North America,Chicago,70,0.00
18.181.84.244,8880,0,false,ORD,North America,Chicago,70,0.00
18.183.64.152,2082,0,false,ORD,North America,Chicago,70,0.00
54.168.204.145,8080,0,false,ORD,North America,Chicago,70,0.00
54.238.202.60,2083,0,false,ORD,North America,Chicago,70,0.00
54.168.204.145,2086,0,false,ORD,North America,Chicago,70,0.00
54.249.77.109,2087,0,false,ORD,North America,Chicago,70,0.00
52.198.179.148,2095,0,false,ORD,North America,Chicago,70,0.00
43.204.215.140,80,0,false,ORD,North America,Chicago,70,0.00
3.34.189.91,2087,0,false,ORD,North America,Chicago,70,0.00
18.182.38.111,8080,0,false,ORD,North America,Chicago,70,0.00
43.203.123.100,80,0,false,ORD,North America,Chicago,70,0.00
18.183.207.104,2086,0,false,ORD,North America,Chicago,70,0.00
18.183.64.152,2053,0,false,ORD,North America,Chicago,70,0.00
13.231.202.30,2086,443,true,TPE,Asia Pacific,Taipei,70,0.00
18.183.207.104,2052,0,false,ORD,North America,Chicago,70,0.00
18.182.38.111,2082,0,false,ORD,North America,Chicago,70,0.00
54.238.202.60,2082,0,false,ORD,North America,Chicago,70,0.00
13.125.174.99,2083,0,false,ORD,North America,Chicago,70,0.00
18.183.50.95,2087,0,false,ORD,North America,Chicago,70,0.00
3.34.189.91,443,0,false,ORD,North America,Chicago,70,0.00
13.113.211.125,2096,0,false,ORD,North America,Chicago,70,0.00
18.183.50.95,2083,0,false,ORD,North America,Chicago,70,0.00
18.182.38.111,80,0,false,ORD,North America,Chicago,70,0.00
18.183.64.152,2096,0,false,ORD,North America,Chicago,70,0.00
13.125.195.4,8443,0,false,ORD,North America,Chicago,70,0.00
18.181.84.244,8080,0,false,ORD,North America,Chicago,70,0.00
18.183.207.104,8080,0,false,ORD,North America,Chicago,70,0.00
3.38.169.0,2082,0,false,ORD,North America,Chicago,70,0.00
18.183.50.95,443,0,false,ORD,North America,Chicago,70,0.00
54.238.202.60,2086,0,false,ORD,North America,Chicago,70,0.00
18.183.64.152,8880,0,false,ORD,North America,Chicago,70,0.00
35.78.109.235,2087,0,false,ORD,North America,Chicago,70,0.00
43.203.192.253,443,0,false,ORD,North America,Chicago,70,0.00
18.183.207.104,2096,0,false,ORD,North America,Chicago,70,0.00
54.238.202.60,8880,0,false,ORD,North America,Chicago,70,0.00
13.124.237.68,2053,0,false,ORD,North America,Chicago,70,0.00
18.183.50.95,8880,0,false,ORD,North America,Chicago,70,0.00
52.198.179.148,2053,0,false,ORD,North America,Chicago,70,0.00
52.198.179.148,2052,0,false,ORD,North America,Chicago,70,0.00
43.203.123.100,2082,0,false,ORD,North America,Chicago,70,0.00
18.183.207.104,2082,0,false,ORD,North America,Chicago,70,0.00
35.78.109.235,2052,0,false,ORD,North America,Chicago,70,0.00
18.183.207.104,2087,0,false,ORD,North America,Chicago,70,0.00
3.115.14.85,2082,0,false,ORD,North America,Chicago,71,0.00
18.181.186.172,2087,0,false,ORD,North America,Chicago,71,0.00
3.115.14.85,443,0,false,ORD,North America,Chicago,71,0.00
43.201.60.228,2095,0,false,ORD,North America,Chicago,71,0.00
54.168.204.145,2052,0,false,ORD,North America,Chicago,71,0.00
18.183.50.95,2082,0,false,ORD,North America,Chicago,71,0.00
18.183.64.152,80,0,false,ORD,North America,Chicago,71,0.00
54.180.158.228,2052,0,false,ORD,North America,Chicago,71,0.00
18.181.186.172,2083,0,false,ORD,North America,Chicago,71,0.00
18.182.38.111,2087,0,false,ORD,North America,Chicago,71,0.00
18.183.50.95,2052,0,false,ORD,North America,Chicago,71,0.00
18.181.84.244,443,0,false,ORD,North America,Chicago,71,0.00
3.34.189.91,2052,0,false,ORD,North America,Chicago,71,0.00
13.231.150.235,8443,0,false,ORD,North America,Chicago,71,0.00
3.38.108.164,2095,0,false,ORD,North America,Chicago,71,0.00
54.168.204.145,2095,0,false,ORD,North America,Chicago,71,0.00
43.207.200.148,443,0,false,ORD,North America,Chicago,71,0.00
13.124.14.112,2086,0,false,ORD,North America,Chicago,71,0.00
13.231.150.235,2082,0,false,ORD,North America,Chicago,71,0.00
52.198.179.148,2096,0,false,ORD,North America,Chicago,71,0.00
43.201.150.136,8443,0,false,ORD,North America,Chicago,71,0.00
52.198.179.148,2086,0,false,ORD,North America,Chicago,71,0.00
54.238.202.60,80,0,false,ORD,North America,Chicago,71,0.00
18.182.38.111,2053,0,false,ORD,North America,Chicago,71,0.00
3.36.49.56,2087,0,false,ORD,North America,Chicago,71,0.00
35.78.199.52,2083,0,false,ORD,North America,Chicago,71,0.00
54.238.202.60,2095,0,false,ORD,North America,Chicago,71,0.00
18.181.84.244,2082,0,false,ORD,North America,Chicago,71,0.00
35.78.109.235,80,0,false,ORD,North America,Chicago,71,0.00
13.124.14.112,2095,0,false,ORD,North America,Chicago,71,0.00
43.201.60.228,443,0,false,ORD,North America,Chicago,71,0.00
54.168.204.145,2096,0,false,ORD,North America,Chicago,71,0.00
18.183.207.104,443,0,false,ORD,North America,Chicago,71,0.00
13.124.156.22,2087,0,false,ORD,North America,Chicago,71,0.00
18.183.207.104,8880,0,false,ORD,North America,Chicago,71,0.00
18.181.186.172,8880,0,false,ORD,North America,Chicago,71,0.00
18.183.64.152,2095,0,false,ORD,North America,Chicago,71,0.00
13.231.157.41,8880,0,false,ORD,North America,Chicago,71,0.00
18.182.38.111,2086,0,false,ORD,North America,Chicago,71,0.00
18.181.186.172,2082,0,false,ORD,North America,Chicago,71,0.00
18.183.207.104,2095,0,false,ORD,North America,Chicago,71,0.00
43.201.150.136,8080,0,false,ORD,North America,Chicago,71,0.00
13.230.34.30,80,80,false,NRT,Asia Pacific,Tokyo,71,0.00
35.78.199.52,8080,0,false,ORD,North America,Chicago,71,0.00
18.183.207.104,2083,0,false,ORD,North America,Chicago,71,0.00
13.113.211.125,443,0,false,ORD,North America,Chicago,71,0.00
18.181.186.172,2095,0,false,ORD,North America,Chicago,71,0.00
3.115.14.85,2086,0,false,ORD,North America,Chicago,71,0.00
52.198.179.148,8880,0,false,ORD,North America,Chicago,71,0.00
18.181.186.172,8443,0,false,ORD,North America,Chicago,71,0.00
43.203.123.100,8080,0,false,ORD,North America,Chicago,71,0.00
35.78.199.52,2052,0,false,ORD,North America,Chicago,71,0.00
3.115.14.85,8443,0,false,ORD,North America,Chicago,71,0.00
54.168.204.145,8443,0,false,ORD,North America,Chicago,71,0.00
18.182.38.111,2096,0,false,ORD,North America,Chicago,71,0.00
3.115.14.85,2087,0,false,ORD,North America,Chicago,71,0.00
18.183.64.152,8080,0,false,ORD,North America,Chicago,71,0.00
43.203.123.100,2052,0,false,ORD,North America,Chicago,71,0.00
18.181.186.172,2096,0,false,ORD,North America,Chicago,71,0.00
18.181.186.172,2052,0,false,ORD,North America,Chicago,71,0.00
18.181.186.172,8080,0,false,ORD,North America,Chicago,71,0.00
52.198.179.148,2082,0,false,ORD,North America,Chicago,71,0.00
43.206.153.57,2052,0,false,ORD,North America,Chicago,71,0.00
3.38.169.0,2053,0,false,ORD,North America,Chicago,71,0.00
35.78.86.188,2086,0,false,ORD,North America,Chicago,71,0.00
54.168.204.145,2082,0,false,ORD,North America,Chicago,72,0.00
18.183.50.95,2096,0,false,ORD,North America,Chicago,72,0.00
43.201.60.144,8443,0,false,ORD,North America,Chicago,72,0.00
13.113.211.125,8443,0,false,ORD,North America,Chicago,72,0.00
3.115.14.85,2096,0,false,ORD,North America,Chicago,72,0.00
3.36.49.56,8443,0,false,ORD,North America,Chicago,72,0.00
43.203.123.100,2083,0,false,ORD,North America,Chicago,72,0.00
18.183.64.152,8443,0,false,ORD,North America,Chicago,72,0.00
3.38.100.188,2053,0,false,ORD,North America,Chicago,72,0.00
43.207.58.39,2082,0,false,ORD,North America,Chicago,72,0.00
13.231.119.18,2083,0,false,ORD,North America,Chicago,72,0.00
13.231.196.122,2082,0,false,ORD,North America,Chicago,72,0.00
